Российская Федерация;620.0
Центральный федеральный округ;178.0
Белгородская область;7.0
Брянская область;1.0
Владимирская область;13.0
Воронежская область;13.0
Ивановская область;5.0
Калужская область;4.0
Костромская область;4.0
Курская область;6.0
Липецкая область;5.0
гор. Москва;58.0
Московская область;20.0
Орловская область;3.0
Рязанская область;11.0
Смоленская область;5.0
Тамбовская область;3.0
Тверская область;4.0
Тульская область;10.0
Ярославская область;6.0
Северо-Западный федеральный округ;57.0
Республика Карелия;0.0
Республика Коми;5.0
Архангельская область;1.0
Вологодская область;7.0
Калининградская область;9.0
Ленинградская область;2.0
гор. Санкт-Петербург;23.0
Мурманская область;2.0
Новгородская область;6.0
Псковская область;2.0
Ненецкий автономный округ;0.0
Южный федеральный округ;80.0
Республика Адыгея (Адыгея);5.0
Республика Калмыкия;3.0
Республика Крым;6.0
Краснодарский край;30.0
Астраханская область;5.0
Волгоградская область;15.0
Ростовская область;13.0
гор. Севастополь;3.0
Северо-Кавказский федеральный округ;29.0
Республика Дагестан;8.0
Республика Ингушетия;2.0
Кабардино-Балкарская Республика;4.0
Карачаево-Черкесская Республика;2.0
Республика Северная Осетия-Алания;4.0
Чеченская Республика;2.0
Ставропольский край;7.0
Приволжский федеральный округ;110.0
Республика Башкортостан;15.0
Республика Марий Эл;2.0
Республика Мордовия;2.0
Республика Татарстан (Татарстан);9.0
Удмуртская Республика;6.0
Чувашская Республика - Чувашия;1.0
Пермский край;6.0
Кировская область;10.0
Нижегородская область;18.0
Оренбургская область;12.0
Пензенская область;12.0
Самарская область;7.0
Саратовская область;8.0
Ульяновская область;2.0
Уральский федеральный округ;57.0
Курганская область;1.0
Свердловская область;24.0
Тюменская область;9.0
Челябинская область;19.0
Ханты-Мансийский автономный округ - Югра;3.0
Ямало-Ненецкий автономный округ;1.0
Сибирский федеральный округ;64.0
Республика Алтай;1.0
Республика Тыва;1.0
Республика Хакасия;1.0
Алтайский край;10.0
Красноярский край;12.0
Иркутская область;6.0
Кемеровская область - Кузбасс;5.0
Новосибирская область;12.0
Омская область;15.0
Томская область;1.0
Дальневосточный федеральный округ;45.0
Республика Бурятия;3.0
Республика Саха (Якутия);4.0
Забайкальский край;7.0
Приморский край;12.0
Камчатский край;0.0
Хабаровский край;10.0
Амурская область;6.0
Магаданская область;0.0
Сахалинская область;2.0
Еврейская автономная область;1.0
Чукотский автономный округ;0.0
Федеральные территории;0.0
Сириус;0.0
Российская Федерация;528.0
Центральный федеральный округ;140.0
Белгородская область;2.0
Брянская область;2.0
Владимирская область;5.0
Воронежская область;12.0
Ивановская область;7.0
Калужская область;3.0
Костромская область;4.0
Курская область;7.0
Липецкая область;8.0
гор. Москва;43.0
Московская область;15.0
Орловская область;1.0
Рязанская область;4.0
Смоленская область;1.0
Тамбовская область;7.0
Тверская область;4.0
Тульская область;10.0
Ярославская область;5.0
Северо-Западный федеральный округ;47.0
Республика Карелия;2.0
Республика Коми;2.0
Архангельская область;2.0
Вологодская область;5.0
Калининградская область;6.0
Ленинградская область;5.0
гор. Санкт-Петербург;19.0
Мурманская область;0.0
Новгородская область;5.0
Псковская область;1.0
Ненецкий автономный округ;0.0
Южный федеральный округ;70.0
Республика Адыгея (Адыгея);1.0
Республика Калмыкия;4.0
Республика Крым;2.0
Краснодарский край;29.0
Астраханская область;4.0
Волгоградская область;12.0
Ростовская область;18.0
гор. Севастополь;0.0
Северо-Кавказский федеральный округ;38.0
Республика Дагестан;12.0
Республика Ингушетия;1.0
Кабардино-Балкарская Республика;4.0
Карачаево-Черкесская Республика;2.0
Республика Северная Осетия-Алания;7.0
Чеченская Республика;0.0
Ставропольский край;12.0
Приволжский федеральный округ;96.0
Республика Башкортостан;10.0
Республика Марий Эл;1.0
Республика Мордовия;3.0
Республика Татарстан (Татарстан);15.0
Удмуртская Республика;6.0
Чувашская Республика - Чувашия;1.0
Пермский край;10.0
Кировская область;6.0
Нижегородская область;13.0
Оренбургская область;5.0
Пензенская область;7.0
Самарская область;10.0
Саратовская область;7.0
Ульяновская область;2.0
Уральский федеральный округ;35.0
Курганская область;2.0
Свердловская область;8.0
Тюменская область;15.0
Челябинская область;8.0
Ханты-Мансийский автономный округ - Югра;2.0
Ямало-Ненецкий автономный округ;0.0
Сибирский федеральный округ;70.0
Республика Алтай;0.0
Республика Тыва;5.0
Республика Хакасия;0.0
Алтайский край;11.0
Красноярский край;22.0
Иркутская область;6.0
Кемеровская область - Кузбасс;6.0
Новосибирская область;9.0
Омская область;10.0
Томская область;1.0
Дальневосточный федеральный округ;32.0
Республика Бурятия;2.0
Республика Саха (Якутия);1.0
Забайкальский край;4.0
Приморский край;11.0
Камчатский край;1.0
Хабаровский край;3.0
Амурская область;7.0
Магаданская область;1.0
Сахалинская область;0.0
Еврейская автономная область;2.0
Чукотский автономный округ;0.0
Федеральные территории;0.0
Сириус;0.0
Российская Федерация;585.0
Центральный федеральный округ;141.0
Белгородская область;9.0
Брянская область;0.0
Владимирская область;3.0
Воронежская область;10.0
Ивановская область;7.0
Калужская область;0.0
Костромская область;2.0
Курская область;4.0
Липецкая область;6.0
гор. Москва;43.0
Московская область;21.0
Орловская область;3.0
Рязанская область;7.0
Смоленская область;3.0
Тамбовская область;5.0
Тверская область;5.0
Тульская область;4.0
Ярославская область;9.0
Северо-Западный федеральный округ;41.0
Республика Карелия;4.0
Республика Коми;3.0
Архангельская область;1.0
Вологодская область;3.0
Калининградская область;6.0
Ленинградская область;9.0
гор. Санкт-Петербург;13.0
Мурманская область;0.0
Новгородская область;2.0
Псковская область;0.0
Ненецкий автономный округ;0.0
Южный федеральный округ;74.0
Республика Адыгея (Адыгея);2.0
Республика Калмыкия;2.0
Республика Крым;6.0
Краснодарский край;34.0
Астраханская область;5.0
Волгоградская область;11.0
Ростовская область;12.0
гор. Севастополь;2.0
Северо-Кавказский федеральный округ;49.0
Республика Дагестан;20.0
Республика Ингушетия;5.0
Кабардино-Балкарская Республика;6.0
Карачаево-Черкесская Республика;2.0
Республика Северная Осетия-Алания;3.0
Чеченская Республика;0.0
Ставропольский край;13.0
Приволжский федеральный округ;122.0
Республика Башкортостан;13.0
Республика Марий Эл;2.0
Республика Мордовия;3.0
Республика Татарстан (Татарстан);11.0
Удмуртская Республика;10.0
Чувашская Республика - Чувашия;4.0
Пермский край;8.0
Кировская область;6.0
Нижегородская область;28.0
Оренбургская область;6.0
Пензенская область;6.0
Самарская область;12.0
Саратовская область;6.0
Ульяновская область;7.0
Уральский федеральный округ;48.0
Курганская область;4.0
Свердловская область;15.0
Тюменская область;7.0
Челябинская область;16.0
Ханты-Мансийский автономный округ - Югра;5.0
Ямало-Ненецкий автономный округ;1.0
Сибирский федеральный округ;65.0
Республика Алтай;3.0
Республика Тыва;5.0
Республика Хакасия;2.0
Алтайский край;6.0
Красноярский край;11.0
Иркутская область;11.0
Кемеровская область - Кузбасс;13.0
Новосибирская область;8.0
Омская область;5.0
Томская область;1.0
Дальневосточный федеральный округ;45.0
Республика Бурятия;11.0
Республика Саха (Якутия);2.0
Забайкальский край;4.0
Приморский край;13.0
Камчатский край;0.0
Хабаровский край;6.0
Амурская область;8.0
Магаданская область;1.0
Сахалинская область;0.0
Еврейская автономная область;0.0
Чукотский автономный округ;0.0
Федеральные территории;0.0
Сириус;0.0
